3613:5145,4600,2048,13694,1526,70402,1477,32307,65482,24565
3628:669,2703,17,76,40,224,1069,4239,508,2092
3656:17,654,616,58,8,76,84,29,650,518
3657:17,616,58,8,76,84,650,518,542,70
3663:58,76,650,542,70,564,1102,354,224,301
3674:302,58,8,76,84,29,650,518,542,70
3684:347,6901,76,2312,698,4146,4,6545,1546,46
3685:12586,931,2946,1539,2021,873,12022,1167,8066,2852
3686:9289,7021,19871,10492,247,3992,17646,8627,3672,17567
3692:669,2703,17,76,40,224,1069,4239,508,2092
3694:17,302,654,616,58,8,76,84,29,650
3701:302,654,616,58,8,76,29,650,518,542
3702:866,2139,361,2265,698,262,500,76,96,1913
3717:17,654,58,76,84,29,542,70,564,1102
3721:654,616,58,76,84,650,518,542,70,564
3728:6901,76,2312,698,4146,4,6545,1546,46,1787
3735:8,76,29,70,224,138,301,15,289,101
3736:302,654,616,58,8,84,29,650,518,542
3737:302,654,616,58,8,84,29,650,518,542
3751:17,654,616,58,8,76,84,29,650,542
3752:17,302,616,58,8,76,84,29,650,518
3800:302,654,58,29,542,1102,354,224,138,301
3811:533,8772,3034,4671,7926,7622,603,6311,10981,2510
3820:17,616,58,8,76,650,518,542,70,564
3840:654,616,58,8,76,650,518,542,564,1102
3846:17,302,654,58,8,84,650,518,70,564
3849:616,58,8,76,650,518,542,70,564,224
3850:654,616,58,76,29,518,542,70,564,354
3857:302,654,616,58,8,76,29,650,518,542
3859:17,302,616,58,8,76,84,29,650,518
3862:17,302,654,616,58,8,76,84,29,650
3888:1002,8928,1340,3618,1744,13,2917,5122,3506,4696
3911:17,302,654,616,58,8,76,84,29,650
3921:81,986,780,3137,2241,1749,1884,2967,5767,7211
3929:866,361,2265,698,262,96,1913,2848,358,40
3930:17,654,616,58,8,76,84,29,650,518
3934:1113,17084,40581,76616,53186,63372,63363,32473,6823,71891
3947:302,654,616,58,84,29,650,518,542,70
3950:302,654,8,84,518,542,70,564,1102,354
3962:17,302,654,616,58,8,76,84,29,518
3974:669,2703,17,76,40,224,1069,4239,508,2092
3975:17,302,654,58,8,76,84,29,650,518
3988:81,986,226,780,3137,2241,1888,1884,2967,5767
4001:669,2703,17,76,40,224,1069,4239,508,2092
4006:17,302,654,616,58,8,76,84,29,650
4007:669,924,1592,225,11008,8322,7680,2547,7608,5328
4008:17,302,654,616,58,8,76,84,29,650
4009:17,302,654,616,58,8,76,84,29,650
4028:81,986,226,3423,780,3137,2241,1888,1884,2967
4031:17,302,654,616,58,8,76,84,29,650
4035:17,302,654,616,58,8,76,84,29,650
4053:17,302,654,616,58,8,76,84,29,650
4064:302,654,8,76,84,650,518,542,70,564
4067:17,654,58,8,76,84,650,518,542,70
4068:17,302,654,616,58,8,76,84,29,650
4069:650,518,542,70,1102,354,224,138,736,15
4075:669,2703,17,76,40,224,1069,4239,508,2092
4076:168,719,5738,984,76,2318,463,1326,1460,5480
4084:17,654,8,76,84,29,650,518,70,564
4091:17,302,654,616,58,8,76,29,650,518
4098:669,2703,17,76,40,224,1069,4239,508,2092
4103:302,654,616,58,8,76,84,29,650,518
4104:302,654,616,58,8,76,84,29,650,518
4124:168,719,5738,984,76,2318,463,1326,1460,5480
4132:17,302,654,616,58,8,76,84,29,650
4134:533,8772,5975,3034,4671,7926,7622,603,6311,10981
4138:17,302,654,616,58,8,76,84,29,650
4140:168,719,984,76,2318,463,1326,5480,2337,8860
4149:669,2703,17,76,40,224,1069,4239,508,2092
4158:168,719,5738,984,2318,463,1460,5480,2337,8860
4164:17,302,654,616,58,8,76,84,29,650
4167:17,302,654,616,58,8,76,84,29,650
4171:9289,7021,19871,10492,247,3992,17646,8627,3672,17567
4177:17,302,654,616,58,8,76,84,29,650
4179:17,302,616,58,8,76,84,650,518,542
4184:616,8,76,84,650,518,542,70,564,1102
4190:669,2703,17,76,40,224,1069,4239,508,2092
4209:1352,605,3307,7422,1709,11973,7087,6674,3704,8908
4210:17,302,654,616,58,8,76,84,29,650
4211:5145,4600,2048,13894,13694,1526,70402,1477,32307,65482
4213:302,654,76,84,542,70,564,1102,354,224
4223:669,2703,17,76,40,224,1069,4239,508,2092
4237:302,654,616,58,76,29,650,518,542,70
4242:17,302,654,616,58,76,84,29,650,518
4248:669,2703,17,76,40,224,1069,4239,508,2092
4249:168,719,5738,984,2318,463,1326,1460,5480,2337
4265:17,302,654,616,58,8,76,84,29,650
4269:17,616,58,8,84,29,650,518,564,1102
4273:302,654,616,58,8,76,84,29,650,518
4275:17,654,616,58,8,76,84,29,518,542
4277:17,654,58,8,76,29,518,542,70,564
4281:17,302,58,8,76,84,29,650,518,542
4301:17,302,654,616,8,76,84,29,650,518
4303:17,302,654,616,58,84,29,650,518,70
4304:302,8,84,650,518,542,70,564,1102,138
4344:17,302,654,58,8,76,84,29,650,518
4353:17,302,654,616,58,8,76,84,29,650
4357:17,302,654,616,58,8,84,29,650,518
4365:168,719,5738,984,76,2318,463,1326,1460,5480
4371:17,302,654,616,58,8,76,84,29,650
4372:81,226,3423,780,2241,1749,1888,1884,2967,5767
4399:17,616,58,76,84,650,518,542,70,564
4400:17,302,654,616,58,8,84,29,650,518
4407:616,58,8,76,84,29,650,518,542,70
4424:17,302,654,616,58,8,76,84,29,650
4426:3003,6846,13592,74885,45365,5452,18260,848,2593,68689
4436:17,302,654,616,58,8,76,84,29,650
4453:669,2703,17,76,40,224,1069,4239,508,2092
4457:17,302,654,616,58,8,76,84,29,650
4458:17,302,654,616,58,8,76,84,29,650
4466:17,8,76,84,650,518,542,70,564,1102
4469:17,654,8,76,84,29,650,518,542,70
4482:17,302,58,8,84,29,518,70,564,1102
4507:302,654,616,58,76,84,29,650,518,542
4514:347,6901,76,2312,698,4146,4,6545,46,1787
4517:302,616,58,29,650,518,542,564,1102,354
4519:17,302,654,616,58,8,76,84,29,650
4522:533,8772,5975,3034,4671,7926,7622,603,6311,10981
4530:17,302,654,58,8,84,29,650,518,542
4537:17,302,654,616,58,8,76,84,29,650
4543:866,2139,2265,262,500,76,96,1913,1730,2848
4562:17,302,654,616,58,8,84,29,650,518
4578:17,8,76,84,29,650,518,542,70,564
4588:17,302,616,58,8,76,84,29,650,518
4618:17,302,654,616,58,8,76,84,29,650
4633:669,2703,17,76,40,224,1069,4239,508,2092
4637:3003,6846,13592,74885,45365,5452,18260,848,2593,68689
4640:58,8,76,84,29,650,518,70,564,1102
4641:1527,2880,3107,189,4825,6434,8848,5624,12990,4568
4642:302,654,616,8,76,29,650,518,542,70
4651:17,302,654,616,58,8,76,84,29,650
4665:654,616,58,8,84,29,650,518,542,70
4666:168,719,5738,984,76,2318,463,1326,1460,5480
4682:347,6901,76,2312,698,4146,4,6545,1546,46
4687:302,616,58,8,76,84,29,650,518,542
4692:302,654,616,58,8,76,84,29,650,518
4696:17,302,654,616,58,8,76,84,29,650
4702:669,2703,17,76,40,224,1069,4239,508,2092
4730:302,654,616,58,8,76,84,29,650,518
4736:302,654,616,58,8,76,84,29,650,518
4745:17,302,84,518,542,564,224,301,736,15
4749:17,302,654,616,58,8,84,29,650,518
4751:669,2703,17,76,40,224,1069,4239,508,2092
4760:866,2139,361,698,262,500,76,96,1730,2848
4762:17,302,654,616,58,8,76,84,650,518
4767:669,2703,17,40,224,1069,4239,508,2092,7680
4774:616,58,76,650,518,542,70,564,354,138
4779:17,302,654,616,58,8,76,84,29,650
4788:302,654,616,58,29,650,518,542,70,564
4789:669,2703,17,76,40,224,1069,4239,508,2092
4794:302,654,616,58,8,76,84,29,650,518
4796:866,2139,361,2265,698,262,500,76,96,1913
4797:518,564,1102,224,736,508,899,245,61,363
4802:302,654,616,58,8,76,84,29,650,518
4816:17,302,654,616,58,8,76,84,29,650
4831:654,616,58,8,76,84,29,650,518,542
4834:17,302,654,616,58,8,76,84,650,518
4852:669,2703,17,40,224,1069,4239,508,2092,7680
4863:17,302,654,616,58,8,76,84,29,650
4870:17,302,654,616,58,8,76,84,29,650
4875:654,616,58,8,76,84,29,518,542,70
4889:302,654,616,58,8,650,518,542,70,564
4894:866,2265,698,262,76,96,1913,1730,2848,358
4898:669,2703,17,76,40,224,1069,4239,508,2092
4910:302,654,616,58,8,76,84,29,650,518
4919:17,302,654,616,58,8,76,84,29,650
4926:302,654,616,58,8,76,84,29,650,518
4934:866,2139,361,2265,698,262,500,76,96,1913
4935:17,302,654,616,58,8,76,84,29,650
4944:168,719,5738,984,76,2318,463,1326,1460,5480
4946:1352,605,3307,7422,1709,11973,7087,6674,3704,8908
4949:17,302,654,616,58,8,76,84,29,650
4951:866,2139,361,2265,698,262,500,76,96,1913
4956:17,654,616,58,8,76,84,29,650,518
4961:1097,24262,6304,49244,80641,6453,6463,1810,1335,52854
4984:12586,931,2946,1539,2021,873,12022,1167,8066,2852
4986:17,654,616,8,76,84,29,650,518,542
4991:669,2703,17,76,40,224,1069,4239,508,2092
4992:17,302,654,616,58,8,76,84,29,650
4998:17,302,58,8,76,84,29,650,518,542
5001:17,302,616,58,76,84,29,650,518,542
5002:9289,7021,19871,10492,247,3992,17646,8627,3672,17567
5006:17,302,654,616,58,8,76,84,29,650
5007:441,710,8928,4513,1340,3618,13,5122,3506,4696
5011:866,2139,361,2265,698,262,500,76,96,1913
5015:669,2703,17,76,40,224,1069,4239,508,2092
5018:654,616,58,76,84,29,650,518,542,70
5031:302,654,58,76,84,29,650,518,542,70
5039:669,2703,17,76,40,224,1069,4239,508,2092
5040:17,302,654,616,58,76,84,29,650,518
5047:17,302,654,616,58,8,76,84,29,650
5048:17,302,654,616,58,8,76,84,29,650
5079:616,58,8,76,84,518,542,70,564,1102
5086:866,2139,2265,262,500,76,1913,1730,2848,358
5088:17,302,654,616,58,8,76,84,29,650
5089:669,2703,17,76,40,224,1069,4239,508,2092
5090:9289,7021,19871,10492,247,3992,17646,8627,3672,17567
5097:17,302,654,616,58,8,76,84,29,650
5107:17,302,654,616,58,8,76,84,29,650
5108:866,2139,361,2265,698,262,76,96,1913,1730
5119:302,654,616,58,76,84,29,650,518,542
5120:17,302,654,616,58,8,76,84,29,650
5129:168,719,5738,984,76,2318,463,1460,5480,2337
5147:654,58,8,76,84,29,650,518,542,70
5148:669,2703,17,76,40,224,1069,4239,508,2092
5176:17,302,654,616,8,76,84,29,650,518
5180:81,986,226,3423,780,3137,2241,1749,1888,1884
5188:1991,13660,5254,3107,1589,1527,7006,2904,2686,11535
5202:669,2703,17,76,40,224,1069,4239,508,2092
5207:17,302,654,616,58,8,76,84,29,650
5208:17,76,84,650,518,542,564,1102,354,224
5214:17,302,654,616,58,8,76,84,29,650
5217:17,302,654,616,58,8,76,84,29,650
5247:17,302,654,616,58,8,76,84,29,650
5271:669,2703,17,76,40,224,1069,4239,508,2092
5276:669,2703,17,76,40,224,1069,4239,508,2092
5279:17,302,58,8,29,650,518,542,564,224
5288:302,654,616,58,8,76,84,29,650,518
5294:17,302,654,616,58,8,76,84,29,650
5299:654,616,58,8,84,650,518,70,564,1102
5300:17,302,654,616,58,8,76,84,29,650
5306:347,6901,76,2312,698,4146,4,6545,1546,46
5307:669,2703,17,76,40,224,1069,4239,508,2092
5309:17,302,654,616,58,8,76,84,29,650
5323:669,2703,17,76,40,224,1069,4239,508,2092
5325:12586,931,2946,1539,2021,873,12022,1167,8066,2852
5329:9289,7021,19871,10492,247,3992,8627,17567,3372,6503
5335:302,654,616,58,8,76,29,650,518,542
5358:17,302,654,616,58,8,76,84,29,650
5361:17,302,616,58,8,76,84,29,650,518
5364:347,6901,2312,4146,6545,1546,46,1787,14237,8783
5378:302,8,76,29,650,518,70,354,224,138
5385:616,58,8,76,650,518,542,564,224,138
5387:17,8,76,84,650,518,564,1102,354,224
5397:616,8,76,84,29,650,518,542,564,1102
5398:17,302,654,616,58,8,76,84,29,650
5403:654,58,8,76,84,29,650,518,542,70
5425:17,302,654,616,8,76,84,29,650,518
5433:654,616,58,8,76,84,29,518,542,70
5434:669,2703,17,76,40,224,1069,4239,508,2092
5435:17,654,616,58,76,29,650,542,70,564
5436:302,654,616,58,8,76,29,650,518,542
5438:302,654,616,58,76,29,650,518,542,70
5449:669,2703,17,76,40,224,1069,4239,508,2092
5455:17,302,654,58,8,76,84,29,650,518
5456:17,302,654,616,58,8,76,84,29,650
5458:441,1002,710,8928,4513,1340,1744,13,2917,5122
5462:302,654,616,58,8,76,84,29,650,518
5472:986,226,3423,780,2241,1749,1888,2967,5767,7211
5474:302,58,8,76,84,650,518,542,70,564
5477:9777,33635,10527,32797,35087,5965,3120,72756,61774,6475
5478:347,6901,76,2312,698,4146,4,6545,1546,46
5479:17,302,654,616,58,8,76,84,29,650
5480:616,58,8,76,84,650,518,542,70,564
5499:986,226,1749,1888,1884,2967,140,7211,2379,500
5500:4339,2579,4372,1417,15777,176,13789,12190,2924,117
5502:669,2703,17,76,40,224,1069,4239,508,2092
5512:17,302,654,616,58,8,76,84,29,650
5527:302,654,616,58,8,76,84,29,650,518
5529:17,302,654,616,58,8,76,84,29,650
5530:17,302,654,58,8,76,84,29,650,518
5535:17,302,654,616,58,8,76,84,29,650
5536:669,2703,17,76,40,224,1069,4239,508,2092
5542:17,302,654,616,58,8,76,84,29,650
5551:302,654,616,58,8,84,650,518,542,70
5562:17,302,616,58,8,76,84,29,650,518
5580:302,654,616,58,76,84,29,650,518,542
5584:168,719,5738,984,76,2318,463,1326,1460,5480
5601:17,302,58,8,76,84,518,542,70,1102
5611:302,654,616,58,8,76,84,29,518,542
5632:17,302,654,58,8,76,84,518,542,564
5640:866,2139,361,2265,698,262,500,76,96,1913
5644:8772,5975,3034,4671,7926,7622,603,6311,10981,2510
5645:866,2139,361,2265,698,262,500,76,96,1913
5656:302,654,616,58,76,29,650,518,542,70
5666:17,302,654,616,58,8,76,84,29,650
5683:719,5738,984,76,2318,463,1460,2337,8860,661
5691:669,2703,17,76,40,224,1069,4239,508,2092
5696:17,302,654,616,58,8,76,84,29,650
5702:616,8,76,84,650,518,542,70,564,1102
5707:1352,1527,2880,3107,189,1712,3172,12990,4568,7831
5717:533,8772,5975,3034,7926,7622,603,6311,10981,2510
5718:17,302,654,616,58,8,76,84,29,650
5721:669,924,1592,225,11008,8322,7680,2547,7608,5328
5722:17,302,654,58,8,76,84,29,542,70
5741:616,58,8,76,650,518,542,564,224,736
5765:17,302,654,58,8,76,84,29,650,518
5766:347,6901,76,2312,698,4146,4,6545,1546,46
5780:17,302,58,84,29,518,542,564,1102,354
5784:17,302,654,616,58,8,76,84,29,650
5788:168,719,5738,984,76,2318,463,1326,1460,5480
5798:17,302,654,616,58,8,76,84,29,650
5803:8,76,29,542,70,564,1102,138,736,15
5817:17,616,58,8,84,650,518,542,564,1102
5822:17,302,654,616,58,8,76,84,29,650
5834:669,2703,17,40,224,1069,4239,508,2092,7680
5858:168,719,5738,984,76,1326,1460,5480,2337,8860
5863:378,1991,13660,5254,3107,1527,7006,4261,2686,11535
5864:17,302,654,616,8,84,29,650,518,542
5865:347,6901,76,3176,2092,6545,698,2312,46,1787
5866:669,1592,225,924,7680,11008,8322,415,2547,7608
5876:866,2703,17,76,40,81,1069,224,96,2848
5884:17,302,654,616,58,76,8,84,29,650
5890:17,302,654,616,58,76,8,84,650,518
5891:866,2703,17,76,40,81,1069,224,96,2848
5892:12586,873,931,2021,2946,1539,12022,1276,2675,2852
5894:168,719,5738,984,463,2318,76,1326,1460,5480
5896:168,719,5738,984,463,2318,76,1326,1460,5480
5904:347,6901,76,3176,2092,6545,698,2312,46,1787
5905:17,302,654,616,58,76,84,29,650,518
5922:302,654,58,76,8,29,650,518,542,70
5923:17,302,654,616,58,76,84,29,650,518
5943:17,302,654,616,58,76,8,84,29,650
5947:17,302,654,616,58,76,8,84,29,650
5956:302,654,58,76,8,84,29,650,70,564
5964:17,302,654,616,58,76,8,84,29,650
5978:347,6901,76,3176,2092,6545,698,2312,46,1787
5990:17,302,654,616,58,76,8,84,29,650
5994:168,719,5738,984,463,2318,76,1326,1460,5480
6001:866,2139,361,2265,698,262,500,1913,76,1730
6002:17,302,654,616,58,76,8,84,29,650
6013:17,302,654,616,58,76,8,84,29,650
6018:17,302,654,616,58,76,8,84,29,650
6020:347,6901,76,3176,2092,6545,698,2312,46,1787
6027:302,654,616,58,76,8,84,29,650,518
6031:17,302,654,616,58,76,8,84,29,650
6062:866,2139,361,2265,698,500,1913,76,1730,96
6067:17,302,654,616,58,76,8,84,29,650
6073:17,616,58,76,8,84,29,650,518,542
6076:17,302,654,58,76,8,84,29,650,518
6078:9289,247,19871,10492,17567,3672,17646,8627,3372,963
6083:866,2703,17,76,40,81,1069,224,96,2848
6093:654,616,58,76,8,29,650,518,542,70
6109:17,302,654,616,58,76,8,84,29,650
6110:866,2139,361,2265,698,262,500,1913,76,1730
6118:866,361,2265,698,262,500,1913,76,1730,96
6128:76,8,84,650,518,542,564,1102,224,354
6135:378,1991,13660,1589,2904,2686,7006,3107,4261,13741
6137:302,58,76,8,29,650,518,542,70,564
6139:17,302,654,616,58,76,8,29,650,518
6140:1131,4481,22,1957,106,7624,23370,2816,3661,9045
6145:17,302,654,616,58,76,8,84,29,650
6146:866,2703,17,76,40,81,1069,224,96,2848
6155:710,8928,1744,371,16036,2917,4696,6315,1875,4547
6161:17,302,654,616,58,76,8,84,29,650
6162:17,302,654,616,76,8,84,29,650,518
6164:986,226,3423,780,3137,2241,1749,1888,7211,1884
6179:533,5975,8772,4671,3034,603,10981,2510,7622,6311
6186:17,302,654,616,76,8,84,29,650,518
6192:17,302,654,616,58,76,8,84,29,650
6202:347,6901,3176,2092,6545,698,2312,46,1787,4146
6205:17,302,654,616,58,8,84,29,650,518
6207:302,654,616,58,76,8,84,29,650,518
6210:17,302,654,58,76,29,650,518,542,70
6219:1352,605,7087,3307,11973,7422,11015,3704,6674,8908
6228:302,58,76,84,29,650,542,70,564,1102
6270:17,302,654,616,58,76,8,84,29,650
6271:654,616,58,76,8,84,650,518,542,70
6274:866,2139,361,2265,698,262,500,1913,76,1730
6283:302,654,616,58,76,8,84,29,518,542
6290:17,302,654,616,58,76,8,84,29,650
6292:866,2703,17,76,40,81,1069,224,96,2848
6298:17,302,654,616,58,76,8,84,29,650
6301:17,616,76,8,84,650,518,542,70,564
6312:866,2703,17,76,40,81,1069,224,96,2848
6331:986,226,3423,780,2241,1749,1888,7211,1884,2379
6336:17,302,654,616,58,76,8,84,29,650
6338:986,3423,2241,1749,1888,2967,1884,2379,3374,8283
6345:302,654,616,58,76,8,84,29,650,518
6351:866,2139,361,698,262,500,1913,76,1730,96
6357:654,616,58,76,29,650,518,70,564,1102
6371:17,654,616,58,76,8,84,29,650,518
6391:866,2703,17,76,40,81,1069,224,96,2848
6392:866,361,2265,262,1913,1730,96,358,901,40
6395:4755,1352,1527,3107,189,10041,2880,1712,3172,4825
6404:168,5738,984,463,76,1326,1460,5480,8860,661
6407:81,986,226,2241,1749,1888,2967,7211,1884,140
6413:866,2703,17,76,40,81,1069,224,96,2848
6420:168,719,5738,984,463,2318,76,1326,1460,5480
6450:654,616,58,76,29,650,518,542,70,564
6457:17,302,654,616,58,76,8,84,29,650
6469:17,302,654,616,58,76,8,84,29,650
6475:17,302,616,8,84,29,650,518,542,70
6520:13049,27094,17380,4626,2055,24642,4875,5554,10230,18897
6536:866,2139,361,2265,698,262,500,1913,76,1730
6543:17,654,616,58,76,84,29,518,542,70
6555:654,616,58,8,650,518,70,224,354,138
6565:17,302,654,616,58,76,8,84,29,650
6568:840,3196,2548,197,5111,27070,5627,13049,14793,7160
6569:378,1991,13660,5254,1589,2904,2686,7006,2068,3107
6587:17,302,654,58,8,84,29,650,518,542
6593:17,616,58,76,8,84,29,650,518,542
6594:17,302,654,616,58,76,8,84,29,650
6597:866,2139,361,2265,698,262,500,1913,76,1730
6600:81,226,3423,780,3137,2241,1749,1888,2967,7211
6601:866,2139,361,2265,698,262,500,1913,76,1730
6602:866,2139,361,2265,698,262,500,1913,76,1730
6603:168,719,5738,984,463,2318,76,1326,1460,5480
6641:17,302,654,616,58,76,8,84,29,518
6642:302,654,616,58,8,84,29,650,518,542
6655:17,302,654,616,58,76,8,84,29,650
6658:866,2139,361,2265,698,262,500,1913,76,1730
6671:347,6901,76,3176,2092,6545,698,2312,46,1787
6676:17,302,654,616,58,76,8,84,29,650
6682:616,58,76,8,84,650,518,542,70,564
6694:1352,605,7087,3307,11973,7422,11015,3704,6674,8908
6698:1352,605,7087,3307,11973,7422,11015,3704,6674,8908
6723:168,5738,984,463,2318,1326,1460,5480,8860,661
6724:347,6901,76,3176,2092,6545,698,2312,46,1787
6725:17,302,654,616,58,76,8,84,650,518
6728:302,654,616,58,76,8,84,29,650,542
6735:17,616,58,8,84,518,542,70,564,1102
6736:17,302,654,616,58,76,84,29,650,518
6737:17,302,654,616,58,76,8,84,29,650
6749:168,719,5738,463,2318,76,1326,1460,5480,8860
6755:17,302,654,616,58,76,8,29,650,518
6773:616,8,518,542,564,224,301,15,101,285
6792:17,302,654,58,76,8,29,650,518,70
6793:654,616,58,76,8,29,650,518,542,564
6843:302,654,616,58,76,8,84,29,650,518
6851:17,302,654,616,58,76,84,29,650,518
6881:866,2139,361,2265,698,262,500,1913,76,1730
6883:17,302,654,616,58,76,8,84,29,650
6886:616,58,76,8,84,650,518,564,1102,224
6889:302,654,616,58,76,8,84,29,650,518
6894:866,2703,17,76,40,81,1069,224,96,2848
6895:866,2139,2265,698,262,500,1913,76,1730,96
6898:866,2139,361,2265,500,1913,1730,826,901,40
6903:2139,698,262,500,1913,1730,96,826,358,901
6932:17,302,654,616,58,76,8,84,29,650
6933:17,302,654,616,58,76,8,84,29,650
6935:12586,873,931,2021,2946,1539,12022,1276,2675,2852
6939:17,302,654,616,58,76,8,84,29,650
6948:12586,873,931,2021,2946,1539,12022,1276,2675,2852
6950:17,302,654,616,58,76,8,84,29,650
6958:17,302,654,616,58,76,8,84,29,650
6960:347,6901,76,3176,2092,6545,698,2312,46,1787
6966:866,2703,17,76,40,81,1069,224,96,2848
6977:17,302,654,616,58,76,8,84,29,650
6982:2703,17,76,40,81,1069,224,96,2848,226
6983:866,2703,17,76,40,81,1069,224,96,2848
6984:17,302,654,616,58,76,8,84,29,650
6992:866,2703,17,76,40,81,1069,224,96,2848
7005:302,654,616,58,76,8,84,29,650,518
7019:17,302,58,76,8,84,29,650,518,542
7027:866,2703,17,76,40,81,1069,224,96,2848
7034:17,302,654,58,8,84,29,518,542,70
7035:302,654,616,58,76,8,84,29,650,518
7036:17,302,654,616,58,76,8,84,29,650
7044:302,654,616,58,76,8,84,29,650,518
7053:168,719,5738,984,463,2318,76,1460,5480,8860
7059:719,5738,984,463,2318,76,1326,1460,5480,8860
7069:866,2703,17,76,40,81,1069,224,96,2848
7077:669,1592,225,924,7680,11008,8322,415,2547,7608
7096:866,2703,17,76,40,81,1069,224,96,2848
7112:866,2703,17,76,40,81,1069,224,96,2848
7116:866,2703,17,76,40,81,1069,224,96,2848
7118:654,616,58,76,8,84,29,518,542,70
7133:616,58,8,84,650,518,542,70,564,1102
7137:669,1592,225,924,7680,11008,8322,415,2547,7608
7140:17,302,654,616,58,76,84,29,650,518
7159:302,654,76,8,84,29,650,518,542,70
7173:17,302,654,616,58,76,8,84,29,650
7178:17,302,654,616,58,76,8,84,29,650
7183:17,616,8,650,518,542,70,564,301,736
7184:12586,873,931,2021,2946,1539,12022,1276,2675,2852
7188:866,2703,17,76,40,81,1069,224,96,2848
7192:616,58,76,8,84,29,518,70,564,1102
7196:17,302,654,616,58,76,8,84,29,650
7203:5975,8772,3034,7926,603,10981,2510,7622,6311,1397
7214:17,302,654,616,58,76,8,84,29,650
7224:17,302,654,616,58,76,8,84,29,650
7225:866,2703,17,76,40,81,1069,224,96,2848
7230:866,2703,17,76,40,81,1069,224,96,2848
7232:866,2139,361,2265,698,262,500,1913,76,96
7239:17,302,654,616,58,76,8,84,29,650
7242:533,5975,8772,4671,3034,7926,603,10981,2510,7622
7254:347,6901,76,3176,2092,6545,698,2312,46,1787
7268:17,616,76,8,84,650,518,542,70,564
7291:441,710,8928,4513,1340,3618,1744,5122,3506,13
7294:17,302,654,616,58,76,29,650,518,542
7299:302,654,616,58,76,8,84,29,518,542
7303:866,2703,17,76,40,81,1069,224,96,2848
7326:302,654,616,58,76,8,84,29,650,518
7340:866,2139,361,2265,698,262,500,1913,76,1730
7346:168,719,5738,984,463,2318,1326,5480,8860,661
7348:866,2139,361,2265,698,262,500,1913,76,1730
